%time,field.data
1557305822702663211,3.21
1557305822710784861,3.21
1557305822722909603,3.21
1557305822731286847,3.21
1557305822739558310,3.21
1557305822751733255,3.21
1557305822760159831,3.21
1557305822772600139,3.21
1557305822780419759,3.21
1557305822793059564,3.21
1557305822801104464,3.21
1557305822813615675,3.21
1557305822821981891,3.21
1557305822830127290,3.41
1557305822842236165,3.41
1557305822850307199,3.41
1557305822862478443,3.41
1557305822870669919,3.41
1557305822882960100,3.41
1557305822891322395,3.41
1557305822899337293,3.41
1557305822911698181,3.41
1557305822919865231,3.41
1557305822932321531,3.21
1557305822940424871,3.21
1557305822952623771,3.21
1557305822960965116,3.21
1557305822973039367,3.21
1557305822981305285,3.21
1557305822989558030,3.21
1557305823001855468,3.21
1557305823010033619,3.21
1557305823022330988,3.21
1557305823030583552,3.41
1557305823042694270,3.41
1557305823050910805,3.41
1557305823063142814,3.41
1557305823071472647,3.41
1557305823079453450,3.41
1557305823092035811,3.41
1557305823100225600,3.41
1557305823112410409,3.41
1557305823120542943,3.41
1557305823132987920,3.21
1557305823141027170,3.21
1557305823153152038,3.21
1557305823161772447,3.21
1557305823169722416,3.21
1557305823182088915,3.21
1557305823190344315,3.21
1557305823202518620,3.21
1557305823210783783,3.21
1557305823223135101,3.21
1557305823231172657,3.41
1557305823239152971,3.41
1557305823251476501,3.41
1557305823259936818,3.41
1557305823271881906,3.41
1557305823280337605,3.41
1557305823292498432,3.41
1557305823300751047,3.41
1557305823313262888,3.41
1557305823321386255,3.41
1557305823329537936,3.21
1557305823342018001,3.21
1557305823350047457,3.21
1557305823362392877,3.21
1557305823370795530,3.21
1557305823382655628,3.21
1557305823391000226,3.21
1557305823403016227,3.21
1557305823411383213,3.21
1557305823419538239,3.21
1557305823431958126,3.21
1557305823440421064,3.21
1557305823452588948,3.21
1557305823460668499,3.21
1557305823472829045,3.21
1557305823480789275,3.21
1557305823493200148,3.21
1557305823501600218,3.21
1557305823509900404,3.21
1557305823521905934,3.21
1557305823530156508,3.41
1557305823542521706,3.41
1557305823550787191,3.41
1557305823563141103,3.41
1557305823571153316,3.41
1557305823579223957,3.41
1557305823591555625,3.41
1557305823599744909,3.41
1557305823612093778,3.41
1557305823620785185,3.41
1557305823632927584,3.21
1557305823641214230,3.21
1557305823653053106,3.21
1557305823661136576,3.21
1557305823669548198,3.21
1557305823681822845,3.21
1557305823689715169,3.21
1557305823702125356,3.21
1557305823710348004,3.21
1557305823722825290,3.21
1557305823730909678,3.41
1557305823743077416,3.41
1557305823751386184,3.41
1557305823759923336,3.41
1557305823771984460,3.41
1557305823779940307,3.41
1557305823792243810,3.41
1557305823800674537,3.41
1557305823812649171,3.41
1557305823820779518,3.41
1557305823833153945,3.21
1557305823841534846,3.21
1557305823849476807,3.21
1557305823862175219,3.21
1557305823870228885,3.21
1557305823882287130,3.21
1557305823890623262,3.21
1557305823902842934,3.21
1557305823910943349,3.21
1557305823923362412,3.21
1557305823931590700,3.41
1557305823939698023,3.41
1557305823952195231,3.41
1557305823960240546,3.41
1557305823972998485,3.41
1557305823980629218,3.41
1557305823993209188,3.41
1557305824001224617,3.41
1557305824009480372,3.41
1557305824021714153,3.41
1557305824029904452,3.21
1557305824042133924,3.21
1557305824050476028,3.21
1557305824062426553,3.21
1557305824070839138,3.21
1557305824083041782,3.21
1557305824091097316,3.21
1557305824099461068,3.21
1557305824111949189,3.21
1557305824119890670,3.21
1557305824132533926,3.21
1557305824140544344,3.21
1557305824152903322,3.21
1557305824160919497,3.21
1557305824173017876,3.21
1557305824181202267,3.21
1557305824189583421,3.21
1557305824201979837,3.21
1557305824209993659,3.21
1557305824222477926,3.21
1557305824230556009,3.41
1557305824242780655,3.41
1557305824251094024,3.41
1557305824263546447,3.41
1557305824271798502,3.41
1557305824279646029,3.41
1557305824292101019,3.41
1557305824300256150,3.41
1557305824312466075,3.41
1557305824320876443,3.41
1557305824333235084,3.21
1557305824341263487,3.21
1557305824349443477,3.21
1557305824361879491,3.21
1557305824369783734,3.21
1557305824382064833,3.21
1557305824390366587,3.21
1557305824402595057,3.21
1557305824410942392,3.21
1557305824423329310,3.21
1557305824431217302,3.21
1557305824439878685,3.21
1557305824451836331,3.21
1557305824460106173,3.21
1557305824472343873,3.21
1557305824480457599,3.21
1557305824492740164,3.21
1557305824500820312,3.21
1557305824512991492,3.21
1557305824521484744,3.21
1557305824529555686,3.41
1557305824542099190,3.41
1557305824549901889,3.41
1557305824562321244,3.41
1557305824570616638,3.41
1557305824582598912,3.41
1557305824591037470,3.41
1557305824603186922,3.41
1557305824611608354,3.41
1557305824619639136,3.41
1557305824632206423,3.21
1557305824640487802,3.21
1557305824652475948,3.21
1557305824660795185,3.21
1557305824672945057,3.21
1557305824681053307,3.21
1557305824693491412,3.21
1557305824701854310,3.21
1557305824709969982,3.21
1557305824722212556,3.21
1557305824730284303,3.41
1557305824742981171,3.41
1557305824751021698,3.41
1557305824762904855,3.41
1557305824771493086,3.41
1557305824779567226,3.41
1557305824791727409,3.41
1557305824799971906,3.41
1557305824812396211,3.41
1557305824820402056,3.41
1557305824832694727,3.21
1557305824841228930,3.21
1557305824853041007,3.21
1557305824861899872,3.21
1557305824869578022,3.21
1557305824882083826,3.21
1557305824890099169,3.21
1557305824902131431,3.21
1557305824910382060,3.21
1557305824922767569,3.21
1557305824931367773,3.41
1557305824943500430,3.41
1557305824951851774,3.41
1557305824959891391,3.41
1557305824972003913,3.41
1557305824979988099,3.41
1557305824992489878,3.41
1557305825000819447,3.41
1557305825013054381,3.41
1557305825021233315,3.41
1557305825033630706,3.41
1557305825041370186,3.41
1557305825049472512,3.41
1557305825062047524,3.41
1557305825070002572,3.41
1557305825082368330,3.41
1557305825090788038,3.41
1557305825102843350,3.41
1557305825111408913,3.41
1557305825119490002,3.41
1557305825131954012,3.41
1557305825139983527,3.41
1557305825152568295,3.41
1557305825160519283,3.41
1557305825172685939,3.41
1557305825181341461,3.41
1557305825193047949,3.41
1557305825201251519,3.41
1557305825209706562,3.41
1557305825221772994,3.41
1557305825230074529,3.41
1557305825242649313,3.41
1557305825250539210,3.41
1557305825262746610,3.41
1557305825271292007,3.41
1557305825283111139,3.41
1557305825291249898,3.41
1557305825299536677,3.41
1557305825312132020,3.41
1557305825320186939,3.41
1557305825332602978,3.41
1557305825340743064,3.41
1557305825353023255,3.41
1557305825361149555,3.41
1557305825373653505,3.41
1557305825381553446,3.41
1557305825389685766,3.41
1557305825402267006,3.41
1557305825410382371,3.41
1557305825422816018,3.41
1557305825430918726,3.61
1557305825443154247,3.61
1557305825451200857,3.61
1557305825459588960,3.61
1557305825471765708,3.61
1557305825479735665,3.61
1557305825492225043,3.61
1557305825500375131,3.61
1557305825513137111,3.61
1557305825521080774,3.61
1557305825533272198,3.41
1557305825541582813,3.41
1557305825549636157,3.41
1557305825561833654,3.41
1557305825570119222,3.41
1557305825582327992,3.41
1557305825590338329,3.41
1557305825602583482,3.41
1557305825611039225,3.41
1557305825623235243,3.41
1557305825631374368,3.41
1557305825639716935,3.41
1557305825651792713,3.41
1557305825659879978,3.41
1557305825672445033,3.41
1557305825680502356,3.41
1557305825692756920,3.41
1557305825701077487,3.41
1557305825713374135,3.41
1557305825721688319,3.41
1557305825729836746,3.61
1557305825742207186,3.61
1557305825750287008,3.61
1557305825762477469,3.61
1557305825770853894,3.61
1557305825782696458,3.61
1557305825790960702,3.61
1557305825803305713,3.61
1557305825811748337,3.61
1557305825819997231,3.61
1557305825832422737,3.41
1557305825840603672,3.41
1557305825852883733,3.41
1557305825860960637,3.41
1557305825872953983,3.41
1557305825881164012,3.41
1557305825889448065,3.41
1557305825901651726,3.41
1557305825910021368,3.41
1557305825922448487,3.41
1557305825930568890,3.61
1557305825943040965,3.61
1557305825951035214,3.61
1557305825963261322,3.61
1557305825971564656,3.61
1557305825979861174,3.61
1557305825991714150,3.61
1557305825999958026,3.61
1557305826012753091,3.61
1557305826020550723,3.61
1557305826033229753,3.41
1557305826040980601,3.41
1557305826053182438,3.41
1557305826061425031,3.41
1557305826069891571,3.41
1557305826081985654,3.41
1557305826090181618,3.41
1557305826102332179,3.41
1557305826110624219,3.41
1557305826122938576,3.41
1557305826131433418,3.61
1557305826143392621,3.61
1557305826151751954,3.61
1557305826159899085,3.61
1557305826172183689,3.61
1557305826180159307,3.61
1557305826192614485,3.61
1557305826200797566,3.61
1557305826212990274,3.61
1557305826221207495,3.61
1557305826229518952,3.61
1557305826241787947,3.61
1557305826249969372,3.61
1557305826262274663,3.61
1557305826270679842,3.61
1557305826282937336,3.61
1557305826290702922,3.61
1557305826303086853,3.61
1557305826311542899,3.61
1557305826319528408,3.61
1557305826331849937,3.41
1557305826340080228,3.41
1557305826352534929,3.41
1557305826360508828,3.41
1557305826373186775,3.41
1557305826381063188,3.41
1557305826392992418,3.41
1557305826401552402,3.41
1557305826409756083,3.41
1557305826422005325,3.41
1557305826430250490,3.61
1557305826442784358,3.61
1557305826450650013,3.61
1557305826462925617,3.61
1557305826471245138,3.61
1557305826483351508,3.61
1557305826491504211,3.61
1557305826499866027,3.61
1557305826512183799,3.61
1557305826520594576,3.61
1557305826533075096,3.61
1557305826540838434,3.61
1557305826553095823,3.61
1557305826561270028,3.61
1557305826569360499,3.61
1557305826581945467,3.61
1557305826590211396,3.61
1557305826602080185,3.61
1557305826610311358,3.61
1557305826622897670,3.61
1557305826630894991,3.61
1557305826643312463,3.61
1557305826651552092,3.61
1557305826659641317,3.61
1557305826672321175,3.61
1557305826680251075,3.61
1557305826692268685,3.61
1557305826700517740,3.61
1557305826712796144,3.61
1557305826720867472,3.61
1557305826733143225,3.41
1557305826741645153,3.41
1557305826749891563,3.41
1557305826762124360,3.41
1557305826770340294,3.41
1557305826782289613,3.41
1557305826790757121,3.41
1557305826802884736,3.41
1557305826811590594,3.41
1557305826823254457,3.41
1557305826831820390,3.81
1557305826839946012,3.81
1557305826852412175,3.81
1557305826860831889,3.81
1557305826872672549,3.81
1557305826880690713,3.81
1557305826893076821,3.81
1557305826901152489,3.81
1557305826913253491,3.81
1557305826921783961,3.81
1557305826929983423,3.41
1557305826942218471,3.41
1557305826950567068,3.41
1557305826962687343,3.41
1557305826970890569,3.41
1557305826983072074,3.41
1557305826991330947,3.41
1557305826999478469,3.41
1557305827011945697,3.41
1557305827020082961,3.41
1557305827032369199,3.61
1557305827040390114,3.61
1557305827052736013,3.61
1557305827060878073,3.61
1557305827073045350,3.61
1557305827081635154,3.61
1557305827089467691,3.61
1557305827101913457,3.61
1557305827110190163,3.61
1557305827122283649,3.61
1557305827130753126,3.61
1557305827142992369,3.61
1557305827151060562,3.61
1557305827163237817,3.61
1557305827171737436,3.61
1557305827179574980,3.61
1557305827192198160,3.61
1557305827200460507,3.61
1557305827212568801,3.61
1557305827220827229,3.61
1557305827233104254,3.81
1557305827241051529,3.81
1557305827253379334,3.81
1557305827261468459,3.81
1557305827269748372,3.81
1557305827282112487,3.81
1557305827290238093,3.81
1557305827302514825,3.81
1557305827310792361,3.81
1557305827323301079,3.81
1557305827331549576,3.61
1557305827339708818,3.61
1557305827351819302,3.61
1557305827360153659,3.61
1557305827372714905,3.61
1557305827380329871,3.61
1557305827392684319,3.61
1557305827400969786,3.61
1557305827413168662,3.61
1557305827421523687,3.61
1557305827429455761,3.61
1557305827441907649,3.61
1557305827450220221,3.61
1557305827462563008,3.61
1557305827470699710,3.61
1557305827483145195,3.61
1557305827491055808,3.61
1557305827503108417,3.61
1557305827511797334,3.61
1557305827519721239,3.61
1557305827532116562,3.61
1557305827540388219,3.61
1557305827552703273,3.61
1557305827560925926,3.61
1557305827573025811,3.61
1557305827581057138,3.61
1557305827593305129,3.61
1557305827601546039,3.61
1557305827609618672,3.61
1557305827622230488,3.61
1557305827630487782,3.61
1557305827642676244,3.61
1557305827650849859,3.61
1557305827663058718,3.61
1557305827671549642,3.61
1557305827679407686,3.61
1557305827691873280,3.61
1557305827699896747,3.61
1557305827712373105,3.61
1557305827720463244,3.61
1557305827733122478,3.81
1557305827741255499,3.81
1557305827753367367,3.81
1557305827761251216,3.81
1557305827769630182,3.81
1557305827781991215,3.81
1557305827790223813,3.81
1557305827802394995,3.81
1557305827810643894,3.81
1557305827822737142,3.81
1557305827830974921,3.61
1557305827843233032,3.61
1557305827851601996,3.61
1557305827859458932,3.61
1557305827872241611,3.61
1557305827880111990,3.61
1557305827892257049,3.61
1557305827900747660,3.61
1557305827912932688,3.61
1557305827921087229,3.61
1557305827933091945,3.61
1557305827941408535,3.61
1557305827949577792,3.61
1557305827961784177,3.61
1557305827970152733,3.61
1557305827982240555,3.61
1557305827990540853,3.61
1557305828002705766,3.61
1557305828010989272,3.61
1557305828023250596,3.61
1557305828031735536,3.61
1557305828039672482,3.61
1557305828052306378,3.61
1557305828060476210,3.61
1557305828072563858,3.61
1557305828080646359,3.61
1557305828092834947,3.61
1557305828101072254,3.61
1557305828109295111,3.61
1557305828121761583,3.61
1557305828129968937,3.81
1557305828142579516,3.81
1557305828150582125,3.81
1557305828162952151,3.81
1557305828171061203,3.81
1557305828183030685,3.81
1557305828191579190,3.81
1557305828199662990,3.81
1557305828212115159,3.81
1557305828220171590,3.81
1557305828232947361,3.61
1557305828241069086,3.61
1557305828252968389,3.61
1557305828261323662,3.61
1557305828273155878,3.61
1557305828281428577,3.61
1557305828289656716,3.61
1557305828302263534,3.61
1557305828310168916,3.61
1557305828322621591,3.61
1557305828330984164,3.61
1557305828343273588,3.61
1557305828351258231,3.61
1557305828363597836,3.61
1557305828371701402,3.61
1557305828379825174,3.61
1557305828392033742,3.61
1557305828400365470,3.61
1557305828412586007,3.61
1557305828420735829,3.61
1557305828433024004,3.81
1557305828441488780,3.81
1557305828449478769,3.81
1557305828461785894,3.81
1557305828470049480,3.81
1557305828482413464,3.81
1557305828490414405,3.81
1557305828502944797,3.81
1557305828511143222,3.81
1557305828523499253,3.81
1557305828531391386,3.61
1557305828539883989,3.61
1557305828552106401,3.61
1557305828560150218,3.61
1557305828572742048,3.61
1557305828580547413,3.61
1557305828592687200,3.61
1557305828601044778,3.61
1557305828613407991,3.61
1557305828621627279,3.61
1557305828629862064,3.81
1557305828642236076,3.81
1557305828650222103,3.81
1557305828662616544,3.81
1557305828671061172,3.81
1557305828682797020,3.81
1557305828691108981,3.81
1557305828703524141,3.81
1557305828711624289,3.81
1557305828719949077,3.81
1557305828732101253,3.61
1557305828740315055,3.61
1557305828752990086,3.61
1557305828761073222,3.61
1557305828773064645,3.61
1557305828781108286,3.61
1557305828793518800,3.61
1557305828801878046,3.61
1557305828809996422,3.61
1557305828822525399,3.61
1557305828830330882,3.81
1557305828842954615,3.81
1557305828851387938,3.81
1557305828863229219,3.81
1557305828871530635,3.81
1557305828879723872,3.81
1557305828891849855,3.81
1557305828900009872,3.81
1557305828912308419,3.81
1557305828920731232,3.81
1557305828932945890,3.81
1557305828941241747,3.81
1557305828953231556,3.81
1557305828961440719,3.81
1557305828969814137,3.81
1557305828982409882,3.81
1557305828990185869,3.81
1557305829002441217,3.81
1557305829010992247,3.81
1557305829022920334,3.81
1557305829031311445,3.81
1557305829043304506,3.81
1557305829051368005,3.81
1557305829060103225,3.81
1557305829072089934,3.81
1557305829080132785,3.81
1557305829092634567,3.81
1557305829100970924,3.81
1557305829113113792,3.81
1557305829121238295,3.81
1557305829133420098,3.61
1557305829141863640,3.61
1557305829150411557,3.61
1557305829162408565,3.61
1557305829170511009,3.61
1557305829182630197,3.61
1557305829191023069,3.61
1557305829203071934,3.61
1557305829211564851,3.61
1557305829220098757,3.61
1557305829231945340,3.81
1557305829240089116,3.81
1557305829252461971,3.81
1557305829260831612,3.81
1557305829272922206,3.81
1557305829281065078,3.81
1557305829293214521,3.81
1557305829301620171,3.81
1557305829309625698,3.81
1557305829322129568,3.81
1557305829330330284,3.81
1557305829342687145,3.81
1557305829350560866,3.81
1557305829362852558,3.81
1557305829371377464,3.81
1557305829383104297,3.81
1557305829391497380,3.81
1557305829399976095,3.81
1557305829412388163,3.81
1557305829420302545,3.81
1557305829432771478,3.81
1557305829440943888,3.81
1557305829453174181,3.81
1557305829461291263,3.81
1557305829473569563,3.81
1557305829481551438,3.81
1557305829489835073,3.81
1557305829502273837,3.81
1557305829510424666,3.81
1557305829522870728,3.81
1557305829530911842,3.81
1557305829543224025,3.81
1557305829551439877,3.81
1557305829559840421,3.81
1557305829572039449,3.81
1557305829580308537,3.81
1557305829592168006,3.81
1557305829600354924,3.81
1557305829612714456,3.81
1557305829621154351,3.81
1557305829633222018,3.81
1557305829641486871,3.81
1557305829649762547,3.81
1557305829662209868,3.81
1557305829670445345,3.81
1557305829682456952,3.81
1557305829690513957,3.81
1557305829702842082,3.81
1557305829711389655,3.81
1557305829723429421,3.81
1557305829731947046,3.81
1557305829740267138,3.81
1557305829752443858,3.81
1557305829760415911,3.81
1557305829772753066,3.81
1557305829780573539,3.81
1557305829793010499,3.81
1557305829801548783,3.81
1557305829813662125,3.81
1557305829822273498,3.81
1557305829830078201,3.81
1557305829842148422,3.81
1557305829850382401,3.81
1557305829863142854,3.81
1557305829870963707,3.81
1557305829883034979,3.81
1557305829891518954,3.81
1557305829903696008,3.81
1557305829912002629,3.81
1557305829920112196,3.81
1557305829932236730,3.81
1557305829940345048,3.81
1557305829952674516,3.81
1557305829960745023,3.81
1557305829973053253,3.81
1557305829981656260,3.81
1557305829989512823,3.81
1557305830001899888,3.81
1557305830009994480,3.81
1557305830022441967,3.81
1557305830030513864,4.01
1557305830042722132,4.01
1557305830050935538,4.01
1557305830063004210,4.01
1557305830071357092,4.01
1557305830079796771,4.01
1557305830091864025,4.01
1557305830100021442,4.01
1557305830112425473,4.01
1557305830120617404,4.01
1557305830133153620,3.81
1557305830141505708,3.81
1557305830153652099,3.81
1557305830161770948,3.81
1557305830169866349,3.81
1557305830182055607,3.81
1557305830190146591,3.81
1557305830202402141,3.81
1557305830210882541,3.81
1557305830223549699,3.81
1557305830231330925,3.81
1557305830243960946,3.81
1557305830251916144,3.81
1557305830260098707,3.81
1557305830272660519,3.81
1557305830280491323,3.81
1557305830292678843,3.81
1557305830300866266,3.81
1557305830313439635,3.81
1557305830321674535,3.81
1557305830329619936,3.81
1557305830342120353,3.81
1557305830350240333,3.81
1557305830362596378,3.81
1557305830370688600,3.81
1557305830382731623,3.81
1557305830390943075,3.81
1557305830403332720,3.81
1557305830411622823,3.81
1557305830419728280,3.81
1557305830432074161,3.81
1557305830440197430,3.81
1557305830452499626,3.81
1557305830460683853,3.81
1557305830473204331,3.81
1557305830480919358,3.81
1557305830493126753,3.81
1557305830501609639,3.81
1557305830509993082,3.81
1557305830522421203,3.81
1557305830530373777,3.81
1557305830543081527,3.81
1557305830550830384,3.81
1557305830563149289,3.81
1557305830571386648,3.81
1557305830583251611,3.81
1557305830591468017,3.81
1557305830599965168,3.81
1557305830612116491,3.81
1557305830620465163,3.81
1557305830632740539,4.01
1557305830641000942,4.01
1557305830653069647,4.01
1557305830661694110,4.01
1557305830669521736,4.01
1557305830681733657,4.01
1557305830690026489,4.01
1557305830702337645,4.01
1557305830710659452,4.01
1557305830723013965,4.01
1557305830731025108,3.81
1557305830743719429,3.81
1557305830751661726,3.81
1557305830759519942,3.81
1557305830771824965,3.81
1557305830780170554,3.81
1557305830792353246,3.81
1557305830800506401,3.81
1557305830812945647,3.81
1557305830821146610,3.81
1557305830833582291,3.81
1557305830841524159,3.81
1557305830849685275,3.81
1557305830862129878,3.81
1557305830870581419,3.81
1557305830882655133,3.81
1557305830891048584,3.81
1557305830902917687,3.81
1557305830911182819,3.81
1557305830923576266,3.81
1557305830931948034,3.81
1557305830940132257,3.81
1557305830952387226,3.81
1557305830960531144,3.81
1557305830972737601,3.81
1557305830981083006,3.81
1557305830992998806,3.81
1557305831001272553,3.81
1557305831013519734,3.81
1557305831021964677,3.81
1557305831030044537,4.01
1557305831042274451,4.01
1557305831050579387,4.01
1557305831062782244,4.01
1557305831070937267,4.01
1557305831083123151,4.01
1557305831091383011,4.01
1557305831099560263,4.01
1557305831111977191,4.01
1557305831120058068,4.01
1557305831132811956,3.81
1557305831140795431,3.81
1557305831153069408,3.81
1557305831161357280,3.81
1557305831173734693,3.81
1557305831181768408,3.81
1557305831189579111,3.81
1557305831201855704,3.81
1557305831210314108,3.81
1557305831222666918,3.81
1557305831230951699,4.01
1557305831243087959,4.01
1557305831251193057,4.01
1557305831263503703,4.01
1557305831271804006,4.01
1557305831279658787,4.01
1557305831292073367,4.01
1557305831300236637,4.01
1557305831312704476,4.01
1557305831321111992,4.01
1557305831333308695,3.81
1557305831341633512,3.81
1557305831353589315,3.81
1557305831362068832,3.81
1557305831369806722,3.81
1557305831382213926,3.81
1557305831390528961,3.81
1557305831403024076,3.81
1557305831411096748,3.81
1557305831423051399,3.81
1557305831431367666,4.01
1557305831439786116,4.01
1557305831452106826,4.01
1557305831460147939,4.01
1557305831473035749,4.01
1557305831480968367,4.01
1557305831492679255,4.01
1557305831500952119,4.01
1557305831513245345,4.01
1557305831521617696,4.01
1557305831529842732,3.81
1557305831542369316,3.81
1557305831550415856,3.81
1557305831563036786,3.81
1557305831570852618,3.81
1557305831582954049,3.81
1557305831591144956,3.81
1557305831603407125,3.81
1557305831611688537,3.81
1557305831620033945,3.81
1557305831632408586,4.01
1557305831640310475,4.01
1557305831652879747,4.01
1557305831661142789,4.01
1557305831673389915,4.01
1557305831681284046,4.01
1557305831693311856,4.01
1557305831701693652,4.01
1557305831709773119,4.01
1557305831722388947,4.01
1557305831730673319,4.01
1557305831742991810,4.01
1557305831751167895,4.01
1557305831763235332,4.01
1557305831771415440,4.01
1557305831783613647,4.01
1557305831791942273,4.01
1557305831799985693,4.01
1557305831812681286,4.01
1557305831820707089,4.01
1557305831833126275,4.01
1557305831840925176,4.01
1557305831853344625,4.01
1557305831861486406,4.01
1557305831869781896,4.01
1557305831882338121,4.01
1557305831890293936,4.01
1557305831902601536,4.01
1557305831910933092,4.01
1557305831923100250,4.01
1557305831931335253,4.01
1557305831943763017,4.01
1557305831951440481,4.01
1557305831959654217,4.01
1557305831972346414,4.01
1557305831980341044,4.01
1557305831992547032,4.01
1557305832000811213,4.01
1557305832013184780,4.01
1557305832021140379,4.01
1557305832033526145,3.81
1557305832041536230,3.81
1557305832049620625,3.81
1557305832062349460,3.81
1557305832070481053,3.81
1557305832082616087,3.81
1557305832090836845,3.81
1557305832103112427,3.81
1557305832111429819,3.81
1557305832123716134,3.81
1557305832131934894,4.01
1557305832140299229,4.01
1557305832152611351,4.01
1557305832160626340,4.01
1557305832173141991,4.01
1557305832180976668,4.01
1557305832193132844,4.01
1557305832201445664,4.01
1557305832210006785,4.01
1557305832222129057,4.01
1557305832230079387,4.01
1557305832242394628,4.01
1557305832250855740,4.01
1557305832263318881,4.01
1557305832271454381,4.01
1557305832283160292,4.01
1557305832291551879,4.01
1557305832299818360,4.01
1557305832312240967,4.01
1557305832320370429,4.01
1557305832333086576,4.01
1557305832341044266,4.01
1557305832353405363,4.01
1557305832361272939,4.01
1557305832373747170,4.01
1557305832381556817,4.01
1557305832389926412,4.01
1557305832402341615,4.01
1557305832410670353,4.01
1557305832422678778,4.01
1557305832431051034,4.01
1557305832443253832,4.01
1557305832451388881,4.01
1557305832463694847,4.01
1557305832471651883,4.01
1557305832479728193,4.01
1557305832492612904,4.01
1557305832500506965,4.01
1557305832512956242,4.01
1557305832521114431,4.01
1557305832533154820,4.01
1557305832541524710,4.01
1557305832549867665,4.01
1557305832562318033,4.01
1557305832570227528,4.01
1557305832582290113,4.01
1557305832590562649,4.01
1557305832602598367,4.01
1557305832611008887,4.01
1557305832623389190,4.01
1557305832631508669,4.01
1557305832639639173,4.01
1557305832651943460,4.01
1557305832660235221,4.01
1557305832672733708,4.01
1557305832680604081,4.01
1557305832692886161,4.01
1557305832701202225,4.01
1557305832713457523,4.01
1557305832721882026,4.01
1557305832729768604,4.01
1557305832742624191,4.01
1557305832750395882,4.01
1557305832762732132,4.01
1557305832770868029,4.01
1557305832782927362,4.01
1557305832791176361,4.01
1557305832803714889,4.01
1557305832812115963,4.01
1557305832819972512,4.01
1557305832832379638,4.01
1557305832840594081,4.01
1557305832853001623,4.01
1557305832860970246,4.01
1557305832873062603,4.01
1557305832881454239,4.01
1557305832893592657,4.01
1557305832901801540,4.01
1557305832909918639,4.01
1557305832922461273,4.01
1557305832930552056,4.01
1557305832943024209,4.01
1557305832951395571,4.01
1557305832963524976,4.01
1557305832971552335,4.01
1557305832979687080,4.01
1557305832992098616,4.01
1557305833000155929,4.01
1557305833012797457,4.01
1557305833020846093,4.01
1557305833033344329,4.01
1557305833041422213,4.01
1557305833053159382,4.01
1557305833061419596,4.01
1557305833069866096,4.01
1557305833081958849,4.01
1557305833090100569,4.01
1557305833102606232,4.01
1557305833110804689,4.01
1557305833123408313,4.01
1557305833131648790,3.81
1557305833143483384,3.81
1557305833151849436,3.81
1557305833160170057,3.81
1557305833172495258,3.81
1557305833180419998,3.81
1557305833192722196,3.81
1557305833200816484,3.81
1557305833213397955,3.81
1557305833221382269,3.81
1557305833233463175,4.01
1557305833241966820,4.01
1557305833250239560,4.01
1557305833262432463,4.01
1557305833270590443,4.01
1557305833282936081,4.01
1557305833290842156,4.01
1557305833303126612,4.01
1557305833311454122,4.01
1557305833319968809,4.01
1557305833331898449,3.81
1557305833340174622,3.81
1557305833352572970,3.81
1557305833360892723,3.81
1557305833373138726,3.81
1557305833381131280,3.81
1557305833393871320,3.81
1557305833401674166,3.81
1557305833410011241,3.81
1557305833422050930,3.81
1557305833430353613,4.01
1557305833442710399,4.01
1557305833450720594,4.01
1557305833463046892,4.01
1557305833471222781,4.01
1557305833483334951,4.01
1557305833491714815,4.01
1557305833500231586,4.01
1557305833512431059,4.01
1557305833520452250,4.01
1557305833532669263,3.81
1557305833541162461,3.81
1557305833553013983,3.81
1557305833561421828,3.81
1557305833573585307,3.81
1557305833581714068,3.81
1557305833590040311,3.81
1557305833602150724,3.81
1557305833610301279,3.81
1557305833622868439,3.81
1557305833630892017,4.01
1557305833643013567,4.01
1557305833651511770,4.01
1557305833659493958,4.01
1557305833671964569,4.01
1557305833680133936,4.01
1557305833692217501,4.01
1557305833700413308,4.01
1557305833712732529,4.01
1557305833720842227,4.01
1557305833733357113,3.81
1557305833741690760,3.81
1557305833749613550,3.81
1557305833762100058,3.81
1557305833770392341,3.81
1557305833782464280,3.81
1557305833790698836,3.81
1557305833802915260,3.81
1557305833811443525,3.81
1557305833823532510,3.81
1557305833831907053,3.81
1557305833840015781,3.81
1557305833852124907,3.81
1557305833860381178,3.81
1557305833872559644,3.81
1557305833880814415,3.81
1557305833893123827,3.81
1557305833901575777,3.81
1557305833913692231,3.81
1557305833921858481,3.81
1557305833930332587,3.81
1557305833942686854,3.81
1557305833950752967,3.81
1557305833963166272,3.81
1557305833970743278,3.81
1557305833982932594,3.81
1557305833991448104,3.81
1557305834003489737,3.81
1557305834011753424,3.81
1557305834020158110,3.81
1557305834032461548,4.01
1557305834040555432,4.01
1557305834052687227,4.01
1557305834061017775,4.01
1557305834073305899,4.01
1557305834081784685,4.01
1557305834089587421,4.01
1557305834102157448,4.01
1557305834110195880,4.01
1557305834122705322,4.01
1557305834130701710,3.61
1557305834143090288,3.61
1557305834151271394,3.61
1557305834163197248,3.61
1557305834172049574,3.61
1557305834179835033,3.61
1557305834192088856,3.61
1557305834200334495,3.61
1557305834212506833,3.61
1557305834220847796,3.61
1557305834233099124,3.81
1557305834241305049,3.81
1557305834253398952,3.81
1557305834261990860,3.81
1557305834269976743,3.81
1557305834282289714,3.81
1557305834290467925,3.81
1557305834303139165,3.81
1557305834310847808,3.81
1557305834323217614,3.81
1557305834331775953,3.81
1557305834343689976,3.81
1557305834352070620,3.81
